loc_id,weather,2017-02-01,2017-02-02,2017-02-03,2017-02-04,2017-02-05,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-11,2017-02-12,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-18,2017-02-19,2017-02-20,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-25,2017-02-26,2017-02-27,2017-02-28,2017-03-01
9be000ae23275d57e1273d211a54ffd7,humidity,,,0.82,0.87,0.92,0.94,0.94,0.93,0.86,0.87,0.95,0.93,0.91,0.9,0.94,0.86,0.92,0.89,0.88,0.9,0.86,0.8,0.9,0.78,0.89,0.85,0.9,0.9,0.86
9be000ae23275d57e1273d211a54ffd7,icon,,,partly-cloudy-day,clear-day,clear-day,fog,partly-cloudy-day,partly-cloudy-day,cloudy,partly-cloudy-day,clear-day,fog,fog,fog,fog,partly-cloudy-day,partly-cloudy-day,clear-day,clear-day,partly-cloudy-day,wind,partly-cloudy-day,wind,partly-cloudy-day,clear-day,clear-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day
9be000ae23275d57e1273d211a54ffd7,moonPhase,,,0.23,0.27,0.3,0.34,0.38,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
9be000ae23275d57e1273d211a54ffd7,precipType,,,rain,rain,rain,rain,rain,rain,snow,snow,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
9be000ae23275d57e1273d211a54ffd7,pressure,,,991.48,994.24,1004.67,1015.66,1013.59,1027.95,1030.07,1027.58,1026.81,1028.4,1027.46,1024.76,1025.32,1024.84,1025.7,1021.35,1018.58,1014.27,1010.45,1002.58,991.17,1013,1005.5,998.38,985.7,984.52,994.76
9be000ae23275d57e1273d211a54ffd7,summary,,,Mostly cloudy until afternoon.,Clear throughout the day.,Clear throughout the day.,Foggy in the morning.,Mostly cloudy until evening.,Mostly cloudy until evening.,Overcast until evening.,Mostly cloudy until evening.,Clear throughout the day.,Foggy overnight.,Foggy in the morning.,Foggy in the morning.,Foggy in the morning.,Partly cloudy until afternoon.,Partly cloudy until afternoon.,Clear throughout the day.,Clear throughout the day.,Mostly cloudy until evening.,Mostly cloudy until evening and windy starting in the evening.,Mostly cloudy until evening.,Mostly cloudy until evening and windy in the afternoon.,Partly cloudy until evening.,Clear throughout the day.,Clear throughout the day.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.
9be000ae23275d57e1273d211a54ffd7,sunriseTime,,,1486108208,1486194501,1486280793,1486367082,1486453369,1486539655,1486625939,1486712222,1486798503,1486884782,1486971060,1487057337,1487143612,1487229886,1487316159,1487402430,1487488700,1487574969,1487661237,1487747503,1487833769,1487920034,1488006298,1488092560,1488178822,1488265083,1488351344
9be000ae23275d57e1273d211a54ffd7,sunsetTime,,,1486140746,1486227267,1486313787,1486400308,1486486829,1486573350,1486659871,1486746392,1486832913,1486919434,1487005955,1487092475,1487178996,1487265516,1487352036,1487438556,1487525076,1487611595,1487698114,1487784633,1487871151,1487957669,1488044187,1488130704,1488217221,1488303738,1488390254
9be000ae23275d57e1273d211a54ffd7,temperatureMax,,,49,44.37,41.9,39.89,44.97,38.01,35.01,35.1,36.93,37.19,43.52,42.79,48.51,48.06,49.57,50.84,49.54,53.51,52.63,51.62,46.84,44.47,49.27,49.96,42.32,41.5,43.55
9be000ae23275d57e1273d211a54ffd7,temperatureMaxTime,,,1486080000,1486216800,1486303200,1486396800,1486479600,1486558800,1486645200,1486735200,1486843200,1486940400,1486994400,1487080800,1487170800,1487250000,1487343600,1487430000,1487545200,1487588400,1487707200,1487721600,1487833200,1487948400,1488034800,1488121200,1488200400,1488286800,1488380400
9be000ae23275d57e1273d211a54ffd7,temperatureMin,,,41.02,33.51,32.33,28.87,36.4,33.54,32.85,32.47,33.23,33.94,37.01,34.92,42.22,42.16,42.28,43.75,44.48,46.79,41.31,42.38,37.05,35.77,41.15,42.31,34.33,31.29,32.98
9be000ae23275d57e1273d211a54ffd7,temperatureMinTime,,,1486108800,1486245600,1486335600,1486360800,1486501200,1486587600,1486674000,1486710000,1486771200,1486890000,1486962000,1487059200,1487120400,1487221200,1487318400,1487401200,1487487600,1487631600,1487664000,1487804400,1487887200,1487919600,1487984400,1488150000,1488236400,1488265200,1488348000
9be000ae23275d57e1273d211a54ffd7,time,,,1486080000,1486166400,1486252800,1486339200,1486425600,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
9be000ae23275d57e1273d211a54ffd7,visibility,,,7.54,7.65,5.03,3.33,4.39,5.27,7.47,7.15,4.82,4.11,2.44,2.96,3.57,7.3,5.9,5.19,7.42,7.09,7.44,7.66,6.4,8.29,7.15,7.69,7.63,7.18,7.83
9be000ae23275d57e1273d211a54ffd7,windBearing,,,154,199,160,152,153,87,86,37,29,66,83,106,174,245,226,212,262,267,246,268,267,272,215,219,224,250,249
9be000ae23275d57e1273d211a54ffd7,windSpeed,,,13.33,7.38,1.53,7.54,5.77,5.56,6.93,7.82,11.53,16.66,14.34,9.17,5.63,12.66,4.18,9.74,11.71,15.19,13.72,17.69,11.27,8.52,17.06,15.32,6.9,7.11,8.03
84d414ec45c5b436c8470ce314c3b83f,apparentTemperatureMax,,,,,,,,40.33,31.18,29.48,30.63,34.88,42.07,51.88,52.29,52.24,54.84,54.07,53.39,62.87,55.57,56.17,52,44.75,50.42,52.7,43.49,39.29,43.55
84d414ec45c5b436c8470ce314c3b83f,apparentTemperatureMaxTime,,,,,,,,1486515600,1486598400,1486742400,1486854000,1486936800,1486990800,1487084400,1487163600,1487253600,1487340000,1487433600,1487516400,1487599200,1487685600,1487764800,1487836800,1487944800,1488031200,1488110400,1488157200,1488322800,1488380400
84d414ec45c5b436c8470ce314c3b83f,apparentTemperatureMin,,,,,,,,31.97,27.95,27.58,26.48,28.46,31.64,32.13,40.55,39.77,40.09,38.88,35.67,45.77,50.6,51.5,35.36,30.93,38.28,42.94,31.74,28.89,35.81
84d414ec45c5b436c8470ce314c3b83f,apparentTemperatureMinTime,,,,,,,,1486594800,1486666800,1486728000,1486800000,1486890000,1486969200,1487044800,1487199600,1487214000,1487372400,1487390400,1487476800,1487563200,1487660400,1487804400,1487890800,1487919600,1487984400,1488067200,1488236400,1488265200,1488409200
84d414ec45c5b436c8470ce314c3b83f,cloudCover,,,,,,,,0.88,1,0.89,1,0.98,0.04,0.3,0.47,0.34,0.27,0.42,0.53,0.6,0.78,0.92,0.58,0.19,0.68,0.81,0.46,0.47,0.61
84d414ec45c5b436c8470ce314c3b83f,dewPoint,,,,,,,,35.44,31.73,32.59,32.42,34.97,37.31,38.37,45.61,42.55,42.89,41.56,42.81,49.84,48.76,48.65,39.98,32,42.11,46.12,41.21,35.07,39.07
84d414ec45c5b436c8470ce314c3b83f,humidity,,,,,,,,0.84,0.84,0.9,0.89,0.89,0.83,0.79,0.9,0.84,0.82,0.84,0.86,0.85,0.86,0.83,0.71,0.66,0.82,0.85,0.87,0.81,0.8
84d414ec45c5b436c8470ce314c3b83f,icon,,,,,,,,partly-cloudy-day,fog,fog,fog,fog,clear-day,partly-cloudy-night,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,wind,wind,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,wind
84d414ec45c5b436c8470ce314c3b83f,moonPhase,,,,,,,,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
84d414ec45c5b436c8470ce314c3b83f,precipType,,,,,,,,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
84d414ec45c5b436c8470ce314c3b83f,pressure,,,,,,,,1026,1027.65,1023.78,1022.33,1022.37,1021.91,1023.32,1027.79,1029.46,1027.76,1025.17,1022.39,1018.63,1015.9,1008.26,998.18,1015.87,1013.64,1005.92,990.31,988.56,998.25
84d414ec45c5b436c8470ce314c3b83f,summary,,,,,,,,Mostly cloudy throughout the day.,Foggy starting in the evening.,Foggy until afternoon.,Foggy until afternoon.,Foggy until afternoon.,Clear throughout the day.,"Mostly cloudy starting in the afternoon, continuing until evening.",Mostly cloudy until evening.,Partly cloudy until evening.,Partly cloudy until afternoon.,Overcast until afternoon.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening and breezy overnight.,Breezy in the morning and mostly cloudy until evening.,Windy and mostly cloudy until evening.,Partly cloudy until afternoon.,Overcast until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy throughout the day and breezy overnight.
84d414ec45c5b436c8470ce314c3b83f,sunriseTime,,,,,,,,1486538907,1486625202,1486711495,1486797786,1486884076,1486970365,1487056652,1487142938,1487229222,1487315505,1487401787,1487488068,1487574347,1487660625,1487746903,1487833179,1487919454,1488005728,1488092002,1488178274,1488264545,1488350816
84d414ec45c5b436c8470ce314c3b83f,sunsetTime,,,,,,,,1486573406,1486659916,1486746427,1486832937,1486919448,1487005958,1487092468,1487178978,1487265488,1487351997,1487438506,1487525015,1487611524,1487698033,1487784541,1487871049,1487957556,1488044063,1488130570,1488217077,1488303583,1488390089
84d414ec45c5b436c8470ce314c3b83f,temperatureMax,,,,,,,,42.24,36.45,36.23,37.13,42.36,48.34,51.88,52.29,52.24,54.84,54.07,53.39,62.87,55.57,56.17,52,48.76,50.42,52.7,48.5,46.41,48.02
84d414ec45c5b436c8470ce314c3b83f,temperatureMaxTime,,,,,,,,1486515600,1486598400,1486742400,1486854000,1486936800,1486990800,1487084400,1487163600,1487253600,1487340000,1487433600,1487516400,1487599200,1487685600,1487764800,1487836800,1487944800,1488031200,1488110400,1488157200,1488322800,1488380400
84d414ec45c5b436c8470ce314c3b83f,temperatureMin,,,,,,,,37.2,35.38,34.57,33.45,35.28,39.38,38.2,45.03,43.65,43.51,42.75,40.44,49.65,50.6,51.5,42.3,37.74,42.98,48.75,38.52,35.34,42.28
84d414ec45c5b436c8470ce314c3b83f,temperatureMinTime,,,,,,,,1486594800,1486659600,1486767600,1486796400,1486890000,1486969200,1487055600,1487199600,1487224800,1487372400,1487458800,1487476800,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488067200,1488236400,1488265200,1488348000
84d414ec45c5b436c8470ce314c3b83f,time,,,,,,,,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
84d414ec45c5b436c8470ce314c3b83f,visibility,,,,,,,,4.86,4.33,2.43,2.68,2.43,3.28,5.53,5.09,6.95,6.71,4.7,5.7,6.42,6.82,6.91,7.19,7.81,7.15,6.4,7.04,7.47,7.3
84d414ec45c5b436c8470ce314c3b83f,windBearing,,,,,,,,19,46,22,12,61,81,109,184,239,241,207,247,256,252,247,258,282,219,222,215,246,243
84d414ec45c5b436c8470ce314c3b83f,windSpeed,,,,,,,,5.19,7.94,7.81,7.91,10.09,14.33,7.85,5.82,7.92,5.09,6.34,7.71,11.2,12.39,17.03,21.72,8.01,13.82,15.42,11.79,11.65,10.28
